category,station_code,station_name,station_type,city,town,elevation_m,longitude,latitude,address,month,metric,source_name,source_url,raw_source_file,raw_item_name,raw_item_value,raw_item_unit,processed_value,processed_unit,processed_method,data_status
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-04,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,6,day,6,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-04,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,33,mm,33,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-04,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,21.7,℃,21.7,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-04,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,83,%,83,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-05,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,115.5,mm,115.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-05,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,5,day,5,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-05,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,52.5,mm,52.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-05,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,24.9,℃,24.9,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-05,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,86,%,86,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-06,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,80,mm,80,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-06,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,9,day,9,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-06,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,21,mm,21,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-06,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,28,℃,28,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-06,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,84,%,84,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-07,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,596.5,mm,596.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-07,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,18,day,18,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-07,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,268.5,mm,268.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-07,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,27.8,℃,27.8,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-07,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,88,%,88,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-08,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,60,mm,60,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-08,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,7,day,7,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-08,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,19,mm,19,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-08,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,28.4,℃,28.4,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-08,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,83,%,83,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-09,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,82.5,mm,82.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-09,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,6,day,6,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-09,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,52,mm,52,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-09,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,28.2,℃,28.2,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-09,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,85,%,85,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-10,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,24.5,mm,24.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-10,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,5,day,5,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-10,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,10,mm,10,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-10,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,26.1,℃,26.1,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-10,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,83,%,83,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-11,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,33.5,mm,33.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-11,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,3,day,3,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-11,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,17.5,mm,17.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-11,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,21.2,℃,21.2,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-11,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,相對溼度,80,%,80,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-12,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水量,2,mm,2,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-12,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,降水日數,3,day,3,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-12,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,最大日降水量,1,mm,1,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E810,西湖,署屬自動站,苗栗縣,西湖鄉,53,120.7485,24.562947,二湖村2鄰22號(僑文國小),2025-12,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E810-2025.csv,氣溫,18.2,℃,18.2,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
